transaction_id,date,description,amount,category,is_duplicate,is_anomaly
TXN101078,2025-09-30,CASH WITHDRAWAL ATM,-134.27,Miscellaneous,False,False
TXN101079,2025-09-30,THE CORNER DINER LLC,-31.1,Food,False,False
TXN101080,2025-10-01,PF #0233 MONTHLY,-25.13,Healthcare,False,False
TXN101081,2025-10-01,RENT - PROPERTY MGMT CO,-1870.04,Bills,False,False
TXN101082,2025-10-01,SPOTIFY P1A2B3,-12.6,Entertainment,False,False
TXN101083,2025-10-01,STEAMGAMES.COM,-67.93,Entertainment,False,False
TXN101084,2025-10-03,NETFLIX.COM,-15.31,Entertainment,False,False
TXN101085,2025-10-04,STEAMGAMES.COM,-13.08,Entertainment,False,False
TXN101086,2025-10-04,Whole Foods,-113.54,Food,False,False
TXN101087,2025-10-04,CHIPOTLE MEXICAN GRILL,-15.66,Food,False,False
TXN101088,2025-10-04,Whole Foods,-72.06,Food,False,False
TXN101089,2025-10-04,CHIPOTLE MEXICAN GRILL,-15.65,Food,True,False
TXN101090,2025-10-04,CITY MEDICAL GRP,-30.57,Healthcare,False,False
TXN101091,2025-10-05,TARGET T-1453,-62.71,Shopping,False,False
TXN101092,2025-10-05,NIKE.COM,-219.18,Shopping,False,False
TXN101093,2025-10-05,VANGUARD GRP,-453.71,Investment,False,False
TXN101094,2025-10-07,CHIPOTLE 2341,-17.16,Food,False,False
TXN101095,2025-10-07,SPOTIFY USA,-11.03,Entertainment,False,False
TXN101096,2025-10-08,MAIN ST DINER,-10.35,Food,False,False
TXN101097,2025-10-08,VENMO PAYMENT,-58.92,Miscellaneous,False,False
TXN101098,2025-10-09,AMC.COM,-42.08,Entertainment,False,False
TXN101099,2025-10-09,SPOTIFY P1A2B3,-14.92,Entertainment,False,False
TXN101100,2025-10-09,MAIN ST DINER,-9.03,Food,False,False
TXN101101,2025-10-10,ACME CORP PAYROLL DIRECT DEP,3181.57,Salary,False,False
TXN101102,2025-10-11,STEAMGAMES.COM,-13.63,Entertainment,False,False
TXN101103,2025-10-11,TARGET T-1453,-126.24,Shopping,False,False
TXN101104,2025-10-12,COMCAST XFINITY,-90.94,Utilities,False,False
TXN101105,2025-10-12,ATM WITHDRAWAL #4521,-145.21,Miscellaneous,False,False
TXN101106,2025-10-13,STARBUCKS COFFEE CO,-9.4,Food,False,False
TXN101107,2025-10-15,STATE UNIV TUITION,-1415.79,Education,False,False
TXN101108,2025-10-16,VERIZON WRLS,-73.97,Utilities,False,False
TXN101109,2025-10-17,STARBUCKS #04521,-4.38,Food,False,False
TXN101110,2025-10-19,BESTBUY.COM,-144.99,Shopping,False,False
TXN101111,2025-10-20,TARGET T-1453,-178.81,Shopping,False,False
TXN101112,2025-10-20,ATM WITHDRAWAL #4521,-115.49,Miscellaneous,False,False
TXN101113,2025-10-21,CVS.COM,-61.3,Healthcare,False,False
TXN101114,2025-10-21,PF #0233 MONTHLY,-20.84,Healthcare,False,False
TXN101115,2025-10-21,STATE FARM INS,-140.67,Bills,False,False
TXN101116,2025-10-22,PF #0233 MONTHLY,-22.9,Healthcare,False,False
TXN101117,2025-10-22,Main Street Diner,-12.94,Food,False,False
TXN101118,2025-10-23,STARBUCKS #04521,-4.69,Food,False,False
TXN101119,2025-10-24,ACME CORP DIRECT DEPOSIT,3242.28,Salary,False,False
TXN101120,2025-10-25,Amazon.com,-82.53,Shopping,False,False
TXN101121,2025-10-26,DD *DOORDASH,-46.02,Food,False,False
TXN101122,2025-10-27,CASH WITHDRAWAL ATM,-136.03,Miscellaneous,False,False
TXN101123,2025-10-28,CASH WITHDRAWAL ATM,-160.21,Miscellaneous,False,False
TXN101124,2025-10-29,MAIN ST DINER,-31.05,Food,False,False
TXN101125,2025-10-29,THE CORNER DINER LLC,-14.34,Food,False,False
TXN101126,2025-10-29,Trader Joe's,-26.03,Food,False,False
TXN101127,2025-10-31,DD *DOORDASH,-39.79,Food,False,False
TXN101128,2025-10-31,CASH WITHDRAWAL ATM,-89.46,Miscellaneous,False,False
TXN101129,2025-11-01,Whole Foods,-122.6,Food,False,False
TXN101130,2025-11-01,Target.com,-119.2,Shopping,False,False
TXN101131,2025-11-01,SBUX 04521 SEATTLE WA,-11.05,Food,False,False
TXN101132,2025-11-01,Starbucks Coffee,-11.44,Food,False,False
TXN101133,2025-11-01,PAYPAL *ETSY,-39.23,Shopping,False,False
TXN101134,2025-11-01,RENT - PROPERTY MGMT CO,-1921.28,Bills,False,False
TXN101135,2025-11-02,PF #0233 MONTHLY,-25.12,Healthcare,False,False
TXN101136,2025-11-02,DELTA AIR 0062134,-561.15,Travel,False,False
TXN101137,2025-11-02,CITY MEDICAL GRP,-195.43,Healthcare,False,False
TXN101138,2025-11-03,Starbucks Coffee,-5.33,Food,False,False
TXN101139,2025-11-04,VENMO*TRANSFER,-106.76,Miscellaneous,False,False
TXN101140,2025-11-04,NETFLIX.COM,-15.57,Entertainment,False,False
TXN101141,2025-11-04,Amazon.com,-115.4,Shopping,False,False
TXN101142,2025-11-05,SBUX 04521 SEATTLE WA,-8.07,Food,False,False
TXN101143,2025-11-05,FIDELITY BROKERAGE,-201.42,Investment,False,False
TXN101144,2025-11-07,CASH WITHDRAWAL ATM,-35.05,Miscellaneous,False,False
TXN101145,2025-11-07,AMZN Mktp US,-214.55,Shopping,False,False
TXN101146,2025-11-07,ACME CORP PAYROLL DIRECT DEP,3213.74,Salary,False,False
TXN101147,2025-11-08,SPOTIFY USA,-11.05,Entertainment,False,False
TXN101148,2025-11-09,WFM 102 AUSTIN TX,-63.84,Food,False,False
TXN101149,2025-11-09,CITY MEDICAL GRP,-91.34,Healthcare,False,False
TXN101150,2025-11-10,Nike Inc,-211.15,Shopping,False,False
TXN101151,2025-11-11,COMCAST XFINITY,-90.5,Utilities,False,False
TXN101152,2025-11-13,WHOLEFDS MKT #102,-45.56,Food,False,False
TXN101153,2025-11-14,VERIZON WRLS,-75.85,Utilities,False,False
TXN101154,2025-11-14,ATM WITHDRAWAL #4521,-22.28,Miscellaneous,False,False
TXN101155,2025-11-14,ATM WITHDRAWAL #4521,-49.49,Miscellaneous,False,False
TXN101156,2025-11-14,TRADER JOE S #543,-36.29,Food,False,False
TXN101157,2025-11-14,VENMO PAYMENT,-70.74,Miscellaneous,False,False
TXN101158,2025-11-15,Best Buy,-477.57,Shopping,False,False
TXN101159,2025-11-15,THE CORNER DINER LLC,-28.06,Food,False,False
TXN101160,2025-11-15,BEST BUY 00003210,-350.39,Shopping,False,False
TXN101161,2025-11-16,CVS/PHARMACY #6532,-35.47,Healthcare,False,False
TXN101162,2025-11-16,VENMO*TRANSFER,-80.96,Miscellaneous,False,False
TXN101163,2025-11-17,Best Buy,-878.17,Shopping,False,False
TXN101164,2025-11-17,NETFLIX 1888-638-3549,-18.9,Entertainment,False,False
TXN101165,2025-11-17,CHIPOTLE 2341,-14.99,Food,False,False
TXN101166,2025-11-17,ENTERPRISE RENT-A-CAR,-185.01,Travel,False,False
TXN101167,2025-11-17,MARRIOTT HOTELS,-593.96,Travel,False,False
TXN101168,2025-11-19,Main Street Diner,-12.0,Food,False,False
TXN101169,2025-11-19,Main Street Diner,-9.07,Food,False,False
TXN101170,2025-11-20,STATE FARM INS,-143.35,Bills,False,False
TXN101171,2025-11-20,CHIPOTLE MEXICAN GRILL,-20.88,Food,False,False
TXN101172,2025-11-20,DELTA AIR 0062134,-182.19,Travel,False,False
TXN101173,2025-11-21,ACME CORP DIRECT DEPOSIT,3129.48,Salary,False,False
TXN101174,2025-11-21,WHOLEFDS MKT #102,-903.18,Food,False,True
TXN101175,2025-11-21,NIKE.COM,-91.14,Shopping,False,False
TXN101176,2025-11-23,AMAZON MKTPLACE PMTS,-33.31,Shopping,False,False
TXN101177,2025-11-23,"DoorDash, Inc.",-25.76,Food,False,False
TXN101178,2025-11-24,NETFLIX.COM,-17.16,Entertainment,False,False
TXN101179,2025-11-24,ETSY.COM - SHOP12,-86.33,Shopping,False,False
TXN101180,2025-11-25,CASH WITHDRAWAL ATM,-175.89,Miscellaneous,False,False
TXN101181,2025-11-25,BESTBUY.COM,-100.59,Shopping,False,False
TXN101182,2025-11-26,Best Buy,-711.44,Shopping,False,False
TXN101183,2025-11-26,NIKE.COM,-100.09,Shopping,False,False
TXN101184,2025-11-27,Main Street Diner,-15.31,Food,False,False
TXN101185,2025-11-28,Best Buy,-875.38,Shopping,False,False
TXN101186,2025-12-02,PF #0233 MONTHLY,-25.18,Healthcare,False,False
TXN101187,2025-12-02,RENT - PROPERTY MGMT CO,-1835.7,Bills,False,False
TXN101188,2025-12-02,NETFLIX.COM,-15.59,Entertainment,False,False
TXN101189,2025-12-03,ATM WITHDRAWAL #4521,-47.1,Miscellaneous,False,False
TXN101190,2025-12-04,NIKE.COM,-74.27,Shopping,False,False
TXN101191,2025-12-05,Best Buy,-759.63,Shopping,False,False
TXN101192,2025-12-05,VANGUARD.COM,-264.63,Investment,False,False
TXN101193,2025-12-05,ACME CORP DIRECT DEPOSIT,3212.96,Salary,False,False
TXN101194,2025-12-05,CASH WITHDRAWAL ATM,-20.26,Miscellaneous,False,False
TXN101195,2025-12-06,SQ *STARBUCKS,-9.55,Food,False,False
TXN101196,2025-12-06,Target.com,-819.2,Shopping,False,True
TXN101197,2025-12-06,SQ *STARBUCKS,-8.0,Food,False,False
TXN101198,2025-12-06,Nike Inc,-168.17,Shopping,False,False
TXN101199,2025-12-06,SPOTIFY USA,-10.96,Entertainment,False,False
TXN101200,2025-12-07,STARBUCKS #04521,-11.33,Food,False,False
TXN101201,2025-12-07,TRADER JOES,-69.57,Food,False,False
TXN101202,2025-12-08,AMC THEATRES,-53.91,Entertainment,False,False
TXN101203,2025-12-08,CVS.COM,-15.84,Healthcare,False,False
TXN101204,2025-12-09,SPOTIFY P1A2B3,-11.44,Entertainment,False,False
TXN101205,2025-12-10,COURSERA.ORG,-65.5,Education,False,False
TXN101206,2025-12-11,TARGET 00021453,-61.0,Shopping,False,False
TXN101207,2025-12-13,COMCAST XFINITY,-89.78,Utilities,False,False
TXN101208,2025-12-14,BESTBUY.COM,-638.13,Shopping,False,False
TXN101209,2025-12-14,VERIZON WRLS,-74.64,Utilities,False,False
TXN101210,2025-12-15,VENMO*TRANSFER,-70.65,Miscellaneous,False,False
TXN101211,2025-12-17,WHOLEFDS MKT #102,-132.94,Food,False,False
TXN101212,2025-12-19,ACME CORP DIRECT DEPOSIT,3184.6,Salary,False,False
TXN101213,2025-12-19,Uber Trip Help.uber.com,-13.67,Travel,False,False
TXN101214,2025-12-19,NETFLIX.COM,-18.86,Entertainment,False,False
TXN101215,2025-12-20,BESTBUY.COM,-130.64,Shopping,False,False
TXN101216,2025-12-20,AMC 00234 ONLINE,-31.43,Entertainment,False,False
TXN101217,2025-12-21,STATE FARM INS,-142.12,Bills,False,False
TXN101218,2025-12-21,NIKE STORE #221,-191.97,Shopping,False,False
TXN101219,2025-12-22,AMZN Mktp US,-179.21,Shopping,False,False
TXN101220,2025-12-22,BEST BUY 00003210,-104.81,Shopping,False,False
TXN101221,2025-12-22,SQ *STARBUCKS,-10.61,Food,False,False
TXN101222,2025-12-22,Marriott International,-489.35,Travel,False,False
TXN101223,2025-12-23,AMZN Mktp US,-179.21,Shopping,True,False
TXN101224,2025-12-23,SPOTIFY P1A2B3,-13.37,Entertainment,False,False
TXN101225,2025-12-24,TARGET 00021453,-171.95,Shopping,False,False
TXN101226,2025-12-24,Starbucks Coffee,-5.71,Food,False,False
TXN101227,2025-12-25,STEAMGAMES.COM,-11.16,Entertainment,False,False
TXN101228,2025-12-27,AMZN Mktp US,-33.75,Shopping,False,False
TXN101229,2025-12-28,CVS/PHARMACY #6532,-89.77,Healthcare,False,False
TXN101230,2025-12-28,NETFLIX 1888-638-3549,-22.37,Entertainment,False,False
TXN101231,2025-12-28,AIRBNB * HMXY23,-508.63,Travel,False,False
TXN101232,2025-12-28,ATM WITHDRAWAL #4521,-43.53,Miscellaneous,False,False
TXN101233,2025-12-29,Whole Foods,-116.16,Food,False,False
TXN101234,2025-12-30,CASH WITHDRAWAL ATM,-42.05,Miscellaneous,False,False
TXN101235,2025-12-31,VENMO PAYMENT,-29.36,Miscellaneous,False,False
TXN101236,2025-12-31,PAYPAL *ETSY,-75.73,Shopping,False,False
TXN101237,2025-12-31,NIKE STORE #221,-35.6,Shopping,False,False
